DateTime,Gearbox - DS
7/22/2022 6:32,0.244
7/22/2022 7:32,0.2365
7/22/2022 8:32,0.2394
7/22/2022 9:32,0.2294
7/22/2022 10:32,0.2417
7/22/2022 11:32,0.2285
7/22/2022 12:32,0.2301
7/22/2022 13:32,0.2321
7/22/2022 14:32,0.2466
7/22/2022 15:32,0.2498
7/22/2022 16:32,0.2332
7/22/2022 17:32,0.2381
7/22/2022 18:32,0.2307
7/22/2022 19:32,0.2239
7/22/2022 20:32,0.2308
7/22/2022 21:32,0.2494
7/22/2022 22:32,0.2228
7/22/2022 23:32,0.2327
7/23/2022 0:32,0.2289
7/23/2022 1:32,0.2351
7/23/2022 2:32,0.2244
7/23/2022 3:32,0.2332
7/23/2022 4:32,0.2349
7/23/2022 5:32,0.2385
7/23/2022 6:32,0.2243
7/23/2022 7:32,0.2292
7/23/2022 8:32,0.2408
7/23/2022 9:32,0.2422
7/23/2022 10:32,0.2254
7/23/2022 11:32,0.2477
7/23/2022 12:32,0.2318
7/23/2022 13:32,0.2386
7/23/2022 14:32,0.2415
7/23/2022 15:32,0.2358
7/23/2022 16:32,0.255
7/23/2022 18:32,0.2441
7/23/2022 19:32,0.2348
7/23/2022 20:32,0.0069
7/23/2022 21:32,0.0594
7/23/2022 22:32,0.0673
7/23/2022 23:32,0.0865
7/24/2022 0:32,0.0067
7/24/2022 1:32,0.0068
7/24/2022 2:32,0.0069
7/24/2022 3:32,0.0069
7/24/2022 4:32,0.0068
7/24/2022 5:32,0.0069
7/24/2022 6:32,0.0068
7/24/2022 7:32,0.0068
7/24/2022 8:32,0.007
7/24/2022 9:32,0.0071
7/24/2022 10:32,0.0071
7/24/2022 11:32,0.0071
7/24/2022 12:32,0.0071
7/24/2022 13:32,0.0069
7/24/2022 14:32,0.0068
7/24/2022 15:32,0.0067
7/24/2022 16:32,0.007
7/24/2022 17:32,0.0068
7/24/2022 18:32,0.0067
7/24/2022 19:32,0.0068
7/24/2022 20:32,0.0069
7/24/2022 21:32,0.0073
7/24/2022 22:32,0.007
7/24/2022 23:32,0.007
7/25/2022 0:32,0.0069
7/25/2022 1:32,0.0069
7/25/2022 2:32,0.0067
7/25/2022 3:32,0.0071
7/25/2022 4:32,0.0068
7/25/2022 5:32,0.0069
7/25/2022 6:32,0.0069
7/25/2022 7:32,0.0068
7/25/2022 8:32,0.007
7/25/2022 9:32,0.0069
7/25/2022 10:32,0.0069
7/25/2022 11:32,0.0069
7/25/2022 12:32,0.007
7/25/2022 13:32,0.0069
7/25/2022 14:32,0.0071
7/25/2022 16:32,0.008
7/25/2022 17:32,0.0081
7/25/2022 18:32,0.0076
7/25/2022 19:32,0.0068
7/25/2022 20:32,0.0068
7/25/2022 21:32,0.0068
7/25/2022 22:32,0.0067
7/25/2022 23:32,0.009
7/26/2022 0:32,0.0094
7/26/2022 1:32,0.0094
7/26/2022 2:32,0.009
7/26/2022 3:32,0.009
7/26/2022 4:32,0.0089
7/26/2022 5:32,0.0092
7/26/2022 6:32,0.0103
7/26/2022 7:32,0.0097
7/26/2022 8:32,0.0093
7/26/2022 9:32,0.0091
7/26/2022 10:32,0.0093
7/26/2022 11:32,0.0103
7/26/2022 12:32,0.0096
7/26/2022 13:32,0.0092
7/26/2022 14:32,0.0098
7/26/2022 15:32,0.0092
7/26/2022 16:32,0.0093
7/26/2022 17:32,0.0083
7/26/2022 18:32,0.0093
7/26/2022 19:32,0.0748
7/26/2022 20:32,0.0183
7/26/2022 21:32,0.0207
7/26/2022 22:32,0.0109
7/26/2022 23:32,0.0089
7/27/2022 0:32,0.0097
7/27/2022 1:32,0.0096
7/27/2022 2:32,0.0095
7/27/2022 3:32,0.0095
7/27/2022 4:32,0.0104
7/27/2022 5:32,0.0094
7/27/2022 6:32,0.0098
7/27/2022 7:32,0.0107
7/27/2022 8:32,0.0094
7/27/2022 9:32,0.01
7/27/2022 10:32,0.0114
7/27/2022 11:32,0.0096
7/27/2022 12:32,0.0094
7/27/2022 13:32,0.009
7/27/2022 14:32,0.0089
7/27/2022 15:32,0.0086
7/27/2022 16:32,0.0101
7/27/2022 17:32,0.01
7/27/2022 18:32,0.0088
7/27/2022 19:32,0.0085
7/27/2022 20:32,0.0089
7/27/2022 21:32,0.0085
7/27/2022 22:32,0.0089
7/27/2022 23:32,0.0102
7/28/2022 0:32,0.0089
7/28/2022 1:32,0.0095
7/28/2022 2:32,0.0085
7/28/2022 3:32,0.1761
7/28/2022 4:32,0.1945
7/28/2022 5:32,0.213
7/28/2022 6:32,0.205
7/28/2022 7:32,0.2074
7/28/2022 8:32,0.2099
7/28/2022 9:32,0.1949
7/28/2022 10:32,0.1886
7/28/2022 12:32,0.1933
7/28/2022 13:32,0.1881
7/28/2022 14:32,0.1936
7/28/2022 15:32,0.22
7/28/2022 16:32,0.2105
7/28/2022 17:32,0.201
7/28/2022 18:32,0.2074
7/28/2022 19:32,0.2008
7/28/2022 20:32,0.1909
7/28/2022 21:32,0.2192
7/28/2022 22:32,0.196
7/28/2022 23:32,0.215
7/29/2022 0:32,0.1943
7/29/2022 1:32,0.2201
7/29/2022 2:32,0.2023
7/29/2022 3:32,0.2026
7/29/2022 4:32,0.1948
7/29/2022 5:32,0.192
7/29/2022 6:32,0.1851
7/29/2022 7:32,0.2056
7/29/2022 8:32,0.1937
7/29/2022 9:32,0.2085
7/29/2022 10:32,0.1974
7/29/2022 11:32,0.2038
7/29/2022 12:32,0.1899
7/29/2022 13:32,0.2043
7/29/2022 14:32,0.1866
7/29/2022 15:32,0.1919
7/29/2022 16:32,0.191
7/29/2022 17:32,0.1931
7/29/2022 18:32,0.1991
7/29/2022 19:32,0.1855
7/29/2022 20:32,0.1867
7/29/2022 21:32,0.1828
7/29/2022 22:32,0.2001
7/29/2022 23:32,0.2004
7/30/2022 1:32,0.1973
7/30/2022 2:32,0.196
7/30/2022 3:32,0.2024
7/30/2022 4:32,0.1897
7/30/2022 5:32,0.1895
7/30/2022 6:32,0.1978
7/30/2022 7:32,0.2083
7/30/2022 8:32,0.1841
7/30/2022 9:32,0.1905
7/30/2022 10:32,0.1953
7/30/2022 11:32,0.1988
7/30/2022 12:32,0.1976
7/30/2022 13:32,0.1992
7/30/2022 14:32,0.1881
7/30/2022 15:32,0.2126
7/30/2022 16:32,0.1903
7/30/2022 17:32,0.1848
7/30/2022 18:32,0.2052
7/30/2022 19:32,0.207
7/30/2022 20:32,0.1823
7/30/2022 21:32,0.1993
7/30/2022 22:32,0.1825
7/30/2022 23:32,0.1845
7/31/2022 0:32,0.1885
7/31/2022 1:32,0.1808
7/31/2022 2:32,0.1856
7/31/2022 3:32,0.1732
7/31/2022 4:32,0.1746
7/31/2022 5:32,0.1883
7/31/2022 6:32,0.1909
7/31/2022 7:32,0.1937
7/31/2022 8:32,0.1796
7/31/2022 9:32,0.1907
7/31/2022 10:32,0.173
7/31/2022 11:32,0.186
7/31/2022 12:32,0.1804
7/31/2022 13:32,0.1754
7/31/2022 14:32,0.1738
7/31/2022 15:32,0.1902
7/31/2022 16:32,0.178
7/31/2022 17:32,0.1915
7/31/2022 18:32,0.0068
7/31/2022 19:32,0.007
7/31/2022 20:32,0.044
7/31/2022 21:32,0.0512
7/31/2022 22:32,0.0556
7/31/2022 23:32,0.0434
8/1/2022 0:32,0.0066
8/1/2022 1:32,0.0067
8/1/2022 2:32,0.0067
8/1/2022 3:32,0.0067
8/1/2022 4:32,0.0066
8/1/2022 5:32,0.0066
8/1/2022 6:32,0.0068
8/1/2022 7:32,0.0069
8/1/2022 8:32,0.0069
8/1/2022 9:32,0.0066
8/1/2022 10:32,0.0071
8/1/2022 11:32,0.0067
8/1/2022 12:32,0.0073
8/1/2022 13:32,0.0067
8/1/2022 14:32,0.0066
8/1/2022 15:32,0.0067
8/1/2022 16:32,0.0067
8/1/2022 17:32,0.0066
8/1/2022 18:32,0.0068
8/1/2022 19:32,0.0068
8/1/2022 20:32,0.0068
8/1/2022 21:32,0.0067
8/1/2022 22:32,0.0068
8/1/2022 23:32,0.0068
8/2/2022 0:32,0.0069
8/2/2022 1:32,0.0071
8/2/2022 2:32,0.007
8/2/2022 3:32,0.0071
8/2/2022 4:32,0.007
8/2/2022 5:32,0.0069
8/2/2022 6:32,0.007
8/2/2022 7:32,0.0071
8/2/2022 8:32,0.007
8/2/2022 9:32,0.0069
8/2/2022 10:32,0.0071
8/2/2022 11:32,0.0069
8/2/2022 12:32,0.007
8/2/2022 13:32,0.0071
8/2/2022 14:32,0.0069
8/2/2022 15:32,0.0069
8/2/2022 16:32,0.0069
8/2/2022 17:32,0.007
8/2/2022 18:32,0.007
8/2/2022 19:32,0.0069
8/2/2022 20:32,0.0087
8/2/2022 21:32,0.0083
8/2/2022 22:32,0.008
8/2/2022 23:32,0.0076
8/3/2022 0:32,0.0077
8/3/2022 1:32,0.008
8/3/2022 2:32,0.0075
8/3/2022 3:32,0.0081
8/3/2022 4:32,0.0077
8/3/2022 5:32,0.0078
8/3/2022 6:32,0.0081
8/3/2022 7:32,0.0078
8/3/2022 8:32,0.0078
8/3/2022 9:32,0.008
8/3/2022 10:32,0.0082
8/3/2022 11:32,0.0078
8/3/2022 12:32,0.0079
8/3/2022 13:32,0.0078
8/3/2022 14:32,0.0076
8/3/2022 15:32,0.0077
8/3/2022 16:32,0.0076
8/3/2022 17:32,0.0083
8/3/2022 18:32,0.0083
8/3/2022 19:32,0.0078
8/3/2022 20:32,0.0078
8/3/2022 21:32,0.0078
8/3/2022 22:32,0.0078
8/3/2022 23:32,0.0081
8/4/2022 0:32,0.0084
8/4/2022 1:32,0.0081
8/4/2022 2:32,0.008
8/4/2022 3:32,0.0077
8/4/2022 4:32,0.0074
8/4/2022 5:32,0.0075
8/4/2022 6:32,0.0078
8/4/2022 7:32,0.0076
8/4/2022 8:32,0.0077
8/4/2022 9:32,0.0079
8/4/2022 10:32,0.0078
8/4/2022 11:32,0.0073
8/4/2022 12:32,0.0075
8/4/2022 13:32,0.0083
8/4/2022 14:32,0.0076
8/4/2022 15:32,0.0087
8/4/2022 16:32,0.0075
8/4/2022 17:32,0.009
8/4/2022 18:32,0.0079
8/4/2022 19:32,0.0076
8/4/2022 20:32,0.0079
8/4/2022 21:32,0.0081
8/4/2022 22:32,0.0081
8/4/2022 23:32,0.0079
8/5/2022 1:32,0.0084
8/5/2022 2:32,0.0083
8/5/2022 3:32,0.0071
8/5/2022 4:32,0.0079
8/5/2022 5:32,0.0076
8/5/2022 6:32,0.0078
8/5/2022 7:32,0.0081
8/5/2022 8:32,0.0081
8/5/2022 9:32,0.0077
8/5/2022 10:32,0.008
8/5/2022 11:32,0.05
8/5/2022 12:32,0.008
8/5/2022 13:32,0.0164
8/5/2022 14:32,0.0199
8/5/2022 15:32,0.0079
8/5/2022 16:32,0.0086
8/5/2022 17:32,0.008
8/5/2022 18:32,0.0079
8/5/2022 19:32,0.0077
8/5/2022 20:32,0.0083
8/5/2022 21:32,0.008
8/5/2022 22:32,0.008
8/5/2022 23:32,0.008
8/6/2022 0:32,0.0076
8/6/2022 1:32,0.0075
8/6/2022 2:32,0.0074
8/6/2022 3:32,0.0074
8/6/2022 4:32,0.0073
8/6/2022 5:32,0.0071
8/6/2022 6:32,0.0069
8/6/2022 7:32,0.0072
8/6/2022 8:32,0.0076
8/6/2022 9:32,0.0073
8/6/2022 10:32,0.0077
8/6/2022 11:32,0.1748
8/6/2022 12:32,0.1995
8/6/2022 13:32,0.1989
8/6/2022 14:32,0.2091
8/6/2022 15:32,0.2152
8/6/2022 16:32,0.2032
8/6/2022 17:32,0.2134
8/6/2022 18:32,0.1985
8/6/2022 19:32,0.2133
8/6/2022 20:32,0.21
8/6/2022 21:32,0.2169
8/6/2022 22:32,0.2049
8/6/2022 23:32,0.2211
8/7/2022 0:32,0.2337
8/7/2022 1:32,0.2137
8/7/2022 2:32,0.2049
8/7/2022 3:32,0.2243
8/7/2022 4:32,0.2121
8/7/2022 5:32,0.2028
8/7/2022 6:32,0.2069
8/7/2022 7:32,0.2117
8/7/2022 8:32,0.1988
8/7/2022 9:32,0.1974
8/7/2022 10:32,0.2014
8/7/2022 11:32,0.2134
8/7/2022 12:32,0.2107
8/7/2022 14:32,0.1983
8/7/2022 15:32,0.2106
8/7/2022 16:32,0.202
8/7/2022 17:32,0.2035
8/7/2022 18:32,0.2082
8/7/2022 19:32,0.2077
8/7/2022 20:32,0.1943
8/7/2022 21:32,0.1998
8/7/2022 22:32,0.2001
8/7/2022 23:32,0.2106
8/8/2022 0:32,0.1925
8/8/2022 1:32,0.206
8/8/2022 2:32,0.1974
8/8/2022 3:32,0.2062
8/8/2022 4:32,0.2025
8/8/2022 5:32,0.193
8/8/2022 6:32,0.209
8/8/2022 7:32,0.2169
8/8/2022 8:32,0.2183
8/8/2022 9:32,0.2149
8/8/2022 10:32,0.1885
8/8/2022 11:32,0.209
8/8/2022 12:32,0.2061
8/8/2022 13:32,0.1989
8/8/2022 14:32,0.2067
8/8/2022 15:32,0.2041
8/8/2022 16:32,0.1889
8/8/2022 17:32,0.2077
8/8/2022 18:32,0.1948
8/8/2022 19:32,0.2191
8/8/2022 20:32,0.2136
8/8/2022 21:32,0.1965
8/8/2022 22:32,0.2117
8/9/2022 0:32,0.2111
8/9/2022 1:32,0.1984
8/9/2022 2:32,0.2097
8/9/2022 3:32,0.2185
8/9/2022 4:32,0.2109
8/9/2022 5:32,0.1942
8/9/2022 6:32,0.1956
8/9/2022 7:32,0.2098
8/9/2022 8:32,0.2217
8/9/2022 9:32,0.1888
8/9/2022 10:32,0.2004
8/9/2022 11:32,0.2167
8/9/2022 12:32,0.1941
8/9/2022 13:32,0.2226
8/9/2022 14:32,0.1916
8/9/2022 15:32,0.2132
8/9/2022 16:32,0.1893
8/9/2022 17:32,0.1927
8/9/2022 18:32,0.2039
8/9/2022 19:32,0.2154
8/9/2022 20:32,0.2052
8/9/2022 21:32,0.2004
8/9/2022 22:32,0.1995
8/9/2022 23:32,0.2083
8/10/2022 0:32,0.1965
8/10/2022 1:32,0.2007
8/10/2022 2:32,0.2178
8/10/2022 3:32,0.2021
8/10/2022 4:32,0.2059
8/10/2022 5:32,0.1976
8/10/2022 6:32,0.1837
8/10/2022 7:32,0.1977
8/10/2022 8:32,0.2016
8/10/2022 10:32,0.1993
8/10/2022 11:32,0.1976
8/10/2022 12:32,0.2002
8/10/2022 13:32,0.2016
8/10/2022 14:32,0.2004
8/10/2022 15:32,0.1964
8/10/2022 16:32,0.197
8/10/2022 17:32,0.2094
8/10/2022 18:32,0.0078
8/10/2022 19:32,0.0079
8/10/2022 20:32,0.0075
8/10/2022 21:32,0.0076
8/10/2022 22:32,0.0076
8/10/2022 23:32,0.0075
8/11/2022 0:32,0.0077
8/11/2022 1:32,0.052
8/11/2022 2:32,0.0598
8/11/2022 3:32,0.0677
8/11/2022 4:32,0.0075
8/11/2022 5:32,0.0073
8/11/2022 6:32,0.0075
8/11/2022 7:32,0.0076
8/11/2022 8:32,0.0077
8/11/2022 9:32,0.0079
8/11/2022 10:32,0.0076
8/11/2022 11:32,0.0075
8/11/2022 12:32,0.0073
8/11/2022 13:32,0.0073
8/11/2022 14:32,0.0077
8/11/2022 15:32,0.0073
8/11/2022 16:32,0.0079
8/11/2022 17:32,0.0077
8/11/2022 18:32,0.0078
8/11/2022 19:32,0.0072
8/11/2022 20:32,0.0078
8/11/2022 21:32,0.0078
8/11/2022 22:32,0.008
8/11/2022 23:32,0.0077
8/12/2022 0:32,0.007
8/12/2022 1:32,0.0074
8/12/2022 2:32,0.0076
8/12/2022 3:32,0.0077
8/12/2022 4:32,0.0072
8/12/2022 5:32,0.0073
8/12/2022 6:32,0.0074
8/12/2022 7:32,0.0075
8/12/2022 8:32,0.0079
8/12/2022 9:32,0.0074
8/12/2022 10:32,0.0073
8/12/2022 11:32,0.0073
8/12/2022 12:32,0.0071
8/12/2022 13:32,0.0073
8/12/2022 14:32,0.007
8/12/2022 15:32,0.0072
8/12/2022 16:32,0.007
8/12/2022 17:32,0.0076
8/12/2022 18:32,0.007
8/12/2022 19:32,0.0068
8/12/2022 20:32,0.0068
8/12/2022 21:32,0.0069
8/12/2022 22:32,0.007
8/12/2022 23:32,0.0069
8/13/2022 0:32,0.0066
8/13/2022 1:32,0.0067
8/13/2022 2:32,0.0068
8/13/2022 3:32,0.007
8/13/2022 4:32,0.0066
8/13/2022 5:32,0.0069
8/13/2022 6:32,0.0069
8/13/2022 7:32,0.0078
8/13/2022 8:32,0.0067
8/13/2022 9:32,0.007
8/13/2022 10:32,0.0074
8/13/2022 11:32,0.0068
8/13/2022 12:32,0.0072
8/13/2022 13:32,0.0069
8/13/2022 14:32,0.0069
8/13/2022 15:32,0.0068
8/13/2022 16:32,0.0067
8/13/2022 17:32,0.0066
8/13/2022 18:32,0.0067
8/13/2022 19:32,0.0069
8/13/2022 20:32,0.0071
8/13/2022 21:32,0.0071
8/13/2022 22:32,0.007
8/13/2022 23:32,0.0074
8/14/2022 0:32,0.0076
8/14/2022 1:32,0.0078
8/14/2022 2:32,0.0071
8/14/2022 3:32,0.0076
8/14/2022 4:32,0.0074
8/14/2022 5:32,0.0081
8/14/2022 6:32,0.0078
8/14/2022 7:32,0.0071
8/14/2022 8:32,0.0461
8/14/2022 9:32,0.0391
8/14/2022 10:32,0.0077
8/14/2022 11:32,0.0174
8/14/2022 12:32,0.0079
8/14/2022 13:32,0.008
8/14/2022 14:32,0.0071
8/14/2022 15:32,0.0076
8/14/2022 16:32,0.0073
8/14/2022 17:32,0.0079
8/14/2022 18:32,0.0079
8/14/2022 19:32,0.0078
8/14/2022 20:32,0.008
8/14/2022 21:32,0.0079
8/14/2022 22:32,0.0087
8/14/2022 23:32,0.0074
8/15/2022 0:32,0.0076
8/15/2022 1:32,0.0076
8/15/2022 2:32,0.0079
8/15/2022 3:32,0.0077
8/15/2022 5:32,0.0076
8/15/2022 6:32,0.0078
8/15/2022 7:32,0.0078
8/15/2022 8:32,0.0072
8/15/2022 9:32,0.0073
8/15/2022 10:32,0.0074
8/15/2022 11:32,0.0077
8/15/2022 12:32,0.0072
8/15/2022 13:32,0.0076
8/15/2022 14:32,0.1599
8/15/2022 15:32,0.1849
8/15/2022 16:32,0.2002
8/15/2022 17:32,0.1966
8/15/2022 18:32,0.1986
8/15/2022 19:32,0.1941
8/15/2022 20:32,0.2012
8/15/2022 21:32,0.2049
8/15/2022 22:32,0.216
8/15/2022 23:32,0.209
8/16/2022 0:32,0.1972
8/16/2022 1:32,0.2076
8/16/2022 2:32,0.2154
8/16/2022 3:32,0.1893
8/16/2022 4:32,0.2061
8/16/2022 5:32,0.1993
8/16/2022 6:32,0.2082
8/16/2022 7:32,0.2125
8/16/2022 8:32,0.195
8/16/2022 9:32,0.2193
8/16/2022 10:32,0.2012
8/16/2022 11:32,0.193
8/16/2022 12:32,0.2225
8/16/2022 13:32,0.2258
8/16/2022 14:32,0.2145
8/16/2022 15:32,0.2117
8/16/2022 16:32,0.2141
8/16/2022 17:32,0.215
8/16/2022 18:32,0.1925
8/16/2022 19:32,0.1898
8/16/2022 20:32,0.2036
8/16/2022 21:32,0.1933
8/16/2022 22:32,0.2035
8/16/2022 23:32,0.2031
8/17/2022 0:32,0.2017
8/17/2022 1:32,0.2007
8/17/2022 2:32,0.2008
8/17/2022 3:32,0.1916
8/17/2022 4:32,0.2149
8/17/2022 5:32,0.1967
8/17/2022 6:32,0.196
8/17/2022 7:32,0.2125
8/17/2022 8:32,0.2061
8/17/2022 9:32,0.1981
8/17/2022 10:32,0.2013
8/17/2022 11:32,0.1934
8/17/2022 12:32,0.1969
8/17/2022 13:32,0.1841
8/17/2022 14:32,0.2159
8/17/2022 15:32,0.2148
8/17/2022 16:32,0.1965
8/17/2022 17:32,0.1975
8/17/2022 18:32,0.1997
8/17/2022 19:32,0.2186
8/17/2022 20:32,0.2068
8/17/2022 21:32,0.2156
8/17/2022 22:32,0.2025
8/17/2022 23:32,0.2118
8/18/2022 0:32,0.2108
8/18/2022 1:32,0.1882
8/18/2022 2:32,0.204
8/18/2022 3:32,0.1961
8/18/2022 4:32,0.2125
8/18/2022 5:32,0.2085
8/18/2022 6:32,0.2055
8/18/2022 7:32,0.2164
8/18/2022 8:32,0.2008
8/18/2022 9:32,0.2028
8/18/2022 10:32,0.203
8/18/2022 11:32,0.1909
8/18/2022 12:32,0.199
8/18/2022 13:32,0.1923
8/18/2022 14:32,0.1961
8/18/2022 15:32,0.2027
8/18/2022 16:32,0.2045
8/18/2022 17:32,0.2035
8/18/2022 18:32,0.2022
8/18/2022 19:32,0.1918
8/18/2022 20:32,0.2088
8/18/2022 21:32,0.1931
8/18/2022 22:32,0.2024
8/18/2022 23:32,0.2024
8/19/2022 0:32,0.2097
8/19/2022 1:32,0.1886
8/19/2022 2:32,0.1932
8/19/2022 3:32,0.1929
8/19/2022 4:32,0.2003
8/19/2022 5:32,0.2033
8/19/2022 6:32,0.2057
8/19/2022 7:32,0.1988
8/19/2022 8:32,0.199
8/19/2022 9:32,0.1909
8/19/2022 10:32,0.2031
8/19/2022 11:32,0.1969
8/19/2022 12:32,0.1991
8/19/2022 13:32,0.1938
8/19/2022 14:32,0.2054
8/19/2022 15:32,0.2072
8/19/2022 16:32,0.2044
8/19/2022 17:32,0.1964
8/19/2022 18:32,0.1939
8/19/2022 19:32,0.1972
8/19/2022 20:32,0.188
8/19/2022 21:32,0.1857
8/19/2022 22:32,0.0077
8/19/2022 23:32,0.0076
8/20/2022 0:32,0.0079
8/20/2022 1:32,0.0078
8/20/2022 2:32,0.0082
8/20/2022 3:32,0.0079
8/20/2022 4:32,0.0066
8/20/2022 5:32,0.0072
8/20/2022 6:32,0.0423
8/20/2022 7:32,0.052
8/20/2022 8:32,0.0593
8/20/2022 9:32,0.0076
8/20/2022 10:32,0.0074
8/20/2022 11:32,0.0076
8/20/2022 12:32,0.0077
8/20/2022 13:32,0.0073
8/20/2022 14:32,0.007
8/20/2022 15:32,0.0069
8/20/2022 16:32,0.0069
8/20/2022 17:32,0.0065
8/20/2022 18:32,0.0068
8/20/2022 19:32,0.007
8/20/2022 20:32,0.0067
8/20/2022 21:32,0.0068
8/20/2022 22:32,0.0067
8/20/2022 23:32,0.0068
8/21/2022 0:32,0.0068
8/21/2022 1:32,0.007
8/21/2022 2:32,0.0071
8/21/2022 3:32,0.0069
8/21/2022 4:32,0.0067
8/21/2022 5:32,0.0066
8/21/2022 6:32,0.0073
8/21/2022 7:32,0.0068
8/21/2022 8:32,0.0066
8/21/2022 9:32,0.0069
8/21/2022 10:32,0.0068
8/21/2022 11:32,0.0067
8/21/2022 12:32,0.0069
8/21/2022 13:32,0.0067
8/21/2022 14:32,0.0067
8/21/2022 15:32,0.0068
8/21/2022 16:32,0.007
8/21/2022 17:32,0.0067
8/21/2022 18:32,0.0067
8/21/2022 19:32,0.0067
8/21/2022 20:32,0.0067
8/21/2022 21:32,0.0067
8/21/2022 22:32,0.0066
8/21/2022 23:32,0.0066
8/22/2022 0:32,0.0068
8/22/2022 1:32,0.0068
8/22/2022 2:32,0.007
8/22/2022 3:32,0.0069
8/22/2022 4:32,0.007
8/22/2022 5:32,0.0068
8/22/2022 6:32,0.0068
8/22/2022 7:32,0.0067
8/22/2022 8:32,0.007
8/22/2022 9:32,0.0069
8/22/2022 10:32,0.0069
8/22/2022 11:32,0.0069
8/22/2022 12:32,0.0073
8/22/2022 13:32,0.007
8/22/2022 14:32,0.007
8/22/2022 15:32,0.0069
8/22/2022 16:32,0.0069
8/22/2022 17:32,0.0068
8/22/2022 18:32,0.0069
8/22/2022 19:32,0.0076
8/22/2022 20:32,0.0069
8/22/2022 21:32,0.0069
8/22/2022 22:32,0.0069
8/22/2022 23:32,0.0069
8/23/2022 0:32,0.007
8/23/2022 1:32,0.0071
8/23/2022 2:32,0.007
8/23/2022 3:32,0.0072
8/23/2022 4:32,0.007
8/23/2022 5:32,0.0069
8/23/2022 6:32,0.0067
8/23/2022 7:32,0.0068
8/23/2022 8:32,0.0068
8/23/2022 9:32,0.0069
8/23/2022 10:32,0.0071
8/23/2022 11:32,0.0067
8/23/2022 12:32,0.0068
8/23/2022 14:32,0.0069
8/23/2022 15:32,0.0071
8/23/2022 16:32,0.007
8/23/2022 17:32,0.0068
8/23/2022 18:32,0.007
8/23/2022 19:32,0.007
8/23/2022 20:32,0.007
8/23/2022 21:32,0.0074
8/23/2022 22:32,0.0081
8/23/2022 23:32,0.0083
8/24/2022 0:32,0.0072
8/24/2022 1:32,0.0069
8/24/2022 2:32,0.0075
8/24/2022 3:32,0.0075
8/24/2022 4:32,0.0073
8/24/2022 5:32,0.0077
8/24/2022 6:32,0.0073
8/24/2022 7:32,0.007
8/24/2022 8:32,0.0076
8/24/2022 9:32,0.0078
8/24/2022 10:32,0.0075
8/24/2022 11:32,0.0072
8/24/2022 12:32,0.0076
8/24/2022 13:32,0.0076
8/24/2022 14:32,0.0074
8/24/2022 15:32,0.0207
8/24/2022 16:32,0.0148
8/24/2022 17:32,0.0178
8/24/2022 18:32,0.0074
8/24/2022 19:32,0.0069
8/24/2022 20:32,0.0078
8/24/2022 21:32,0.0072
8/24/2022 22:32,0.008
8/24/2022 23:32,0.0076
8/25/2022 0:32,0.0072
8/25/2022 1:32,0.0071
8/25/2022 2:32,0.0074
8/25/2022 3:32,0.0072
8/25/2022 4:32,0.0074
8/25/2022 5:32,0.0074
8/25/2022 6:32,0.0076
8/25/2022 7:32,0.0074
8/25/2022 8:32,0.0077
8/25/2022 9:32,0.0075
8/25/2022 10:32,0.1829
8/25/2022 11:32,0.2061
8/25/2022 12:32,0.2053
8/25/2022 13:32,0.2102
8/25/2022 14:32,0.2086
8/25/2022 15:32,0.1995
8/25/2022 16:32,0.2201
8/25/2022 17:32,0.202
8/25/2022 18:32,0.2071
8/25/2022 19:32,0.2198
8/25/2022 20:32,0.2171
8/25/2022 21:32,0.2013
8/25/2022 22:32,0.2193
8/25/2022 23:32,0.1965
8/26/2022 0:32,0.2233
8/26/2022 1:32,0.2111
8/26/2022 2:32,0.196
8/26/2022 3:32,0.221
8/26/2022 4:32,0.2057
8/26/2022 5:32,0.2129
8/26/2022 6:32,0.1996
8/26/2022 7:32,0.2122
8/26/2022 8:32,0.1995
8/26/2022 9:32,0.1998
8/26/2022 10:32,0.2091
8/26/2022 11:32,0.2152
8/26/2022 13:32,0.2025
8/26/2022 14:32,0.2041
8/26/2022 15:32,0.2064
8/26/2022 16:32,0.2155
8/26/2022 17:32,0.1993
8/26/2022 18:32,0.1968
8/26/2022 19:32,0.2091
8/26/2022 20:32,0.2125
8/26/2022 21:32,0.1967
8/26/2022 22:32,0.2045
8/26/2022 23:32,0.1898
8/27/2022 0:32,0.2141
8/27/2022 1:32,0.193
8/27/2022 2:32,0.2033
8/27/2022 3:32,0.2074
8/27/2022 4:32,0.1927
8/27/2022 5:32,0.1974
8/27/2022 6:32,0.206
8/27/2022 7:32,0.2051
8/27/2022 8:32,0.1998
8/27/2022 9:32,0.2088
8/27/2022 10:32,0.1984
8/27/2022 11:32,0.1981
8/27/2022 12:32,0.1952
8/27/2022 13:32,0.1918
8/27/2022 14:32,0.1993
8/27/2022 15:32,0.205
8/27/2022 16:32,0.2039
8/27/2022 17:32,0.2056
8/27/2022 18:32,0.2112
8/27/2022 19:32,0.1934
8/27/2022 20:32,0.1993
8/27/2022 21:32,0.1879
8/27/2022 22:32,0.2027
8/27/2022 23:32,0.2055
8/28/2022 0:32,0.2036
8/28/2022 1:32,0.1973
8/28/2022 2:32,0.2007
8/28/2022 3:32,0.1877
8/28/2022 4:32,0.2048
8/28/2022 5:32,0.1861
8/28/2022 6:32,0.2002
8/28/2022 7:32,0.2046
8/28/2022 8:32,0.197
